date,country,adserver_id,offers_id,partners_id,status,device,carrier,views,bcpm,sent,earned,cpm,leads,conversion,roi
2015-11-11,RU,22,4,5,A,iPhone,megafon,463,0.5,0.23,0,0,0,0,0
2015-11-11,AU,22,8,1,A,Android,vodafone,54,0.5,0.03,0,0,0,0,0
2015-11-11,IT,22,3,1,A,Android,wind,11,0.5,0.01,0,0,0,0,0
2015-11-11,FR,22,6,3,A,iPhone,bouygues,1,0.5,0,0,0,0,0,0
2015-11-11,UK,22,9,1,A,iPhone,o2 uk,1,0.5,0,0,0,0,0,0
2015-11-11,IT,22,3,1,A,iPhone,vodafone,5,0.5,0,0,0,0,0,0
2015-11-11,IT,22,3,1,A,Android,tim,14,0.5,0.01,0,0,0,0,0
2015-11-11,UK,22,9,1,A,Android,orange uk,1,0.5,0,0,0,0,0,0
2015-11-11,RU,22,4,5,A,iPhone,mts,463,0.5,0.23,0,0,0,0,0
2015-11-11,FR,22,7,3,A,Android,sfr,1,0.5,0,0,0,0,0,0
2015-11-11,IT,22,3,1,A,iPhone,tim,3,0.5,0,0,0,0,0,0
2015-11-11,UK,22,9,1,A,Android,o2 uk,1,0.5,0,0,0,0,0,0
2015-11-11,FR,102,11,1,A,Android,sfr,115,0.5,0.06,0,0,0,0,0
2015-11-11,AU,102,12,1,A,iPhone,vodafone,340,0.5,0.17,0,0,0,0,0
2015-11-11,AU,102,12,1,A,iPhone,optus,160,0.5,0.08,0,0,0,0,0
2015-11-11,AU,102,12,1,A,iPhone,telstra,192,0.5,0.1,0,0,0,0,0
2015-11-11,AU,102,12,1,A,Android,telstra,116,0.5,0.06,0,0,0,0,0
2015-11-11,AU,102,12,1,A,Android,vodafone,164,0.5,0.08,0,0,0,0,0
2015-11-11,AU,102,12,1,A,Android,optus,134,0.5,0.07,0,0,0,0,0
2015-11-11,FR,102,11,1,A,Android,orange,15,0.5,0.01,0,0,0,0,0
2015-11-11,FR,102,13,8,A,Android,sfr,115,0.5,0.06,0,0,0,0,0
2015-11-11,AU,102,13,8,A,iPhone,optus,60,0.5,0.03,0,0,0,0,0
2015-11-11,AU,102,13,8,A,iPhone,vodafone,270,0.5,0.14,0,0,0,0,0
2015-11-11,AU,102,13,8,A,iPhone,telstra,78,0.5,0.04,0,0,0,0,0
2015-11-11,AU,102,13,8,A,Android,optus,86,0.5,0.04,0,0,0,0,0
2015-11-11,AU,102,13,8,A,Android,vodafone,55,0.5,0.03,0,0,0,0,0
2015-11-11,AU,102,13,8,A,Android,telstra,70,0.5,0.04,0,0,0,0,0
2015-11-11,FR,102,13,8,A,Android,orange,121,0.5,0.06,0,0,0,0,0
2015-11-11,AU,102,22,10,A,iPhone,vodafone,270,0.5,0.14,0,0,0,0,0
2015-11-11,AU,102,22,10,A,iPhone,optus,61,0.5,0.03,0,0,0,0,0
2015-11-11,AU,102,22,10,A,iPhone,telstra,16,0.5,0.01,0,0,0,0,0
2015-11-12,FR,102,11,1,A,Android,sfr,131,0.5,0.07,0,0,0,0,0
2015-11-12,AU,102,12,1,A,Android,optus,200,0.5,0.1,0,0,0,0,0
2015-11-12,AU,102,12,1,A,iPhone,telstra,151,0.5,0.08,0,0,0,0,0
2015-11-12,AU,102,13,8,A,Android,optus,343,0.5,0.17,0,0,0,0,0
2015-11-12,AU,102,13,8,A,Android,telstra,314,0.5,0.16,0,0,0,0,0
2015-11-12,AU,102,13,8,A,iPhone,vodafone,6956,0.5,3.48,0,0,0,0,0
2015-11-12,AU,102,13,8,A,iPhone,optus,267,0.5,0.13,0,0,0,0,0
2015-11-12,AU,102,13,8,A,iPhone,telstra,188,0.5,0.09,0,0,0,0,0
2015-11-12,FR,102,13,8,A,Android,sfr,159,0.5,0.08,0,0,0,0,0
2015-11-12,AU,102,22,10,A,iPhone,vodafone,457,0.5,0.23,0,0,0,0,0
2015-11-12,AU,102,22,10,A,iPhone,optus,481,0.5,0.24,0,0,0,0,0
2015-11-12,AU,102,22,10,A,iPhone,telstra,371,0.5,0.19,0,0,0,0,0
2015-11-12,FR,102,13,8,A,Android,orange,216,0.5,0.11,0,0,0,0,0
2015-11-12,AU,102,12,1,A,Android,vodafone,155,0.5,0.08,0,0,0,0,0
2015-11-12,AU,102,12,1,A,Android,telstra,99,0.5,0.05,0,0,0,0,0
2015-11-12,AU,102,12,1,A,iPhone,vodafone,349,0.5,0.17,0,0,0,0,0
2015-11-12,AU,102,12,1,A,iPhone,optus,74,0.5,0.04,0,0,0,0,0
2015-11-13,AU,102,22,10,A,iPhone,telstra,893,0.5,0.45,0,0,0,0,0
2015-11-13,AU,102,22,10,A,iPhone,optus,845,0.5,0.42,0,0,0,0,0
2015-11-13,FR,102,11,1,A,Android,sfr,525,0.5,0.26,0,0,0,0,0
2015-11-13,AU,102,22,10,A,iPhone,vodafone,1039,0.5,0.52,0,0,0,0,0
2015-11-13,FR,102,10,3,A,Android,sfr,19,0.5,0.01,0,0,0,0,0
2015-11-13,AU,102,13,8,A,Android,vodafone,58,0.5,0.03,0,0,0,0,0
2015-11-14,FR,102,11,1,A,Android,sfr,290,0.5,0.14,0,0,0,0,0
2015-11-14,AU,102,13,8,A,Android,vodafone,1511,0.5,0.76,0,0,0,0,0
2015-11-14,AU,102,22,10,A,iPhone,optus,342,0.5,0.17,0,0,0,0,0
2015-11-14,AU,102,13,8,A,iPhone,telstra,345,0.5,0.17,0,0,0,0,0
2015-11-14,AU,102,13,8,A,Android,telstra,1,0.5,0,0,0,0,0,0
2015-11-14,AU,102,13,8,A,Android,optus,2,0.5,0,0,0,0,0,0
2015-11-14,AU,102,13,8,A,iPhone,vodafone,10,0.5,0,0,0,0,0,0
2015-11-14,AU,102,13,8,A,iPhone,optus,9,0.5,0,0,0,0,0,0
2015-11-14,FR,102,13,8,A,Android,sfr,9,0.5,0,0,0,0,0,0
2015-11-14,FR,102,23,8,A,Android,sfr,232,0.5,0.12,0,0,0,0,0
2015-11-14,FR,102,23,8,A,Android,orange,91,0.5,0.05,0,0,0,0,0
2015-11-14,AU,102,23,8,A,Android,vodafone,236,0.5,0.12,0,0,0,0,0
2015-11-14,AU,102,23,8,A,Android,telstra,142,0.5,0.07,0,0,0,0,0
2015-11-14,AU,102,23,8,A,iPhone,vodafone,239,0.5,0.12,0,0,0,0,0
2015-11-14,AU,102,23,8,A,iPhone,optus,111,0.5,0.06,0,0,0,0,0
2015-11-14,AU,102,23,8,A,iPhone,telstra,103,0.5,0.05,0,0,0,0,0
2015-11-14,AU,102,23,8,A,Android,optus,134,0.5,0.07,0,0,0,0,0
2015-11-14,FR,102,11,1,A,Android,orange,92,0.5,0.05,0,0,0,0,0
2015-11-15,FR,102,11,1,A,Android,orange,332,0.5,0.17,0,0,0,0,0
2015-11-15,AU,102,13,8,A,Android,vodafone,1202,0.5,0.6,0,0,0,0,0
2015-11-15,AU,102,23,8,A,Android,optus,75,0.5,0.04,0,0,0,0,0
2015-11-15,AU,102,23,8,A,Android,telstra,78,0.5,0.04,0,0,0,0,0
2015-11-15,FR,102,23,8,A,Android,orange,144,0.5,0.07,0,0,0,0,0
2015-11-15,AU,102,22,10,A,iPhone,optus,124,0.5,0.06,0,0,0,0,0
2015-11-15,AU,102,23,8,A,iPhone,optus,113,0.5,0.06,0,0,0,0,0
2015-11-15,AU,102,23,8,A,iPhone,telstra,67,0.5,0.03,0,0,0,0,0
2015-11-15,AU,102,13,8,A,iPhone,telstra,153,0.5,0.08,0,0,0,0,0
2015-11-15,AU,102,24,8,A,Android,optus,25,0.5,0.01,0,0,0,0,0
2015-11-15,AU,102,24,8,A,Android,vodafone,45,0.5,0.02,0,0,0,0,0
2015-11-15,AU,102,24,8,A,iPhone,vodafone,49,0.5,0.02,0,0,0,0,0
2015-11-15,FR,102,24,8,A,Android,sfr,28,0.5,0.01,0,0,0,0,0
2015-11-15,AU,102,25,8,A,Android,optus,25,0.5,0.01,0,0,0,0,0
2015-11-15,AU,102,25,8,A,Android,vodafone,45,0.5,0.02,0,0,0,0,0
2015-11-15,AU,102,25,8,A,iPhone,vodafone,49,0.5,0.02,0,0,0,0,0
2015-11-15,FR,102,25,8,A,Android,sfr,28,0.5,0.01,0,0,0,0,0
2015-11-15,AU,102,24,8,A,Android,telstra,20,0.5,0.01,0,0,0,0,0
2015-11-15,FR,102,24,8,A,Android,orange,19,0.5,0.01,0,0,0,0,0
2015-11-15,AU,102,25,8,A,Android,telstra,20,0.5,0.01,0,0,0,0,0
2015-11-15,FR,102,25,8,A,Android,orange,19,0.5,0.01,0,0,0,0,0
2015-11-15,AU,102,24,8,A,iPhone,optus,1,0.5,0,0,0,0,0,0
2015-11-15,AU,102,25,8,A,iPhone,optus,1,0.5,0,0,0,0,0,0
2015-11-15,AU,102,24,8,A,iPhone,telstra,3,0.5,0,0,0,0,0,0
2015-11-15,AU,102,25,8,A,iPhone,telstra,3,0.5,0,0,0,0,0,0
2015-11-16,FR,102,11,1,A,Android,orange,632,0.5,0.32,0,0,0,0,0
2015-11-16,AU,102,24,8,A,Android,vodafone,903,0.5,0.45,0,0,0,0,0
2015-11-16,AU,102,24,8,A,Android,telstra,719,0.5,0.36,0,0,0,0,0
2015-11-16,AU,102,24,8,A,Android,optus,967,0.5,0.48,0,0,0,0,0
2015-11-16,AU,102,24,8,A,iPhone,vodafone,689,0.5,0.34,0,0,0,0,0
2015-11-16,FR,102,24,8,A,Android,orange,1504,0.5,0.75,0,0,0,0,0
2015-11-16,FR,102,24,8,A,Android,sfr,816,0.5,0.41,0,0,0,0,0
2015-11-16,AU,102,25,8,A,Android,vodafone,903,0.5,0.45,0,0,0,0,0
2015-11-16,AU,102,25,8,A,Android,telstra,719,0.5,0.36,0,0,0,0,0
2015-11-16,AU,102,25,8,A,Android,optus,967,0.5,0.48,0,0,0,0,0
2015-11-16,AU,102,25,8,A,iPhone,vodafone,689,0.5,0.34,0,0,0,0,0
2015-11-16,FR,102,25,8,A,Android,orange,1504,0.5,0.75,0,0,0,0,0
2015-11-16,FR,102,25,8,A,Android,sfr,816,0.5,0.41,0,0,0,0,0
2015-11-16,AU,102,22,10,A,iPhone,optus,103,0.5,0.05,0,0,0,0,0
2015-11-16,AU,102,24,8,A,iPhone,telstra,20,0.5,0.01,0,0,0,0,0
2015-11-16,AU,102,24,8,A,iPhone,optus,54,0.5,0.03,0,0,0,0,0
2015-11-16,AU,102,25,8,A,iPhone,telstra,20,0.5,0.01,0,0,0,0,0
2015-11-16,AU,102,25,8,A,iPhone,optus,54,0.5,0.03,0,0,0,0,0
2015-11-16,AU,102,13,8,A,iPhone,telstra,78,0.5,0.04,0,0,0,0,0
2015-11-16,AU,102,23,8,A,iPhone,telstra,7,0.5,0,0,0,0,0,0
2015-11-16,FR,102,10,3,A,iPhone,orange,166,0.5,0.08,0,0,0,0,0
2015-11-16,FR,102,10,3,A,iPhone,sfr,105,0.5,0.05,0,0,0,0,0
2015-11-16,FR,102,11,1,A,iPhone,orange,176,0.5,0.09,0,0,0,0,0
2015-11-16,FR,102,11,1,A,iPhone,sfr,149,0.5,0.07,0,0,0,0,0
2015-11-16,FR,102,13,8,A,Android,orange,49,0.5,0.02,0,0,0,0,0
2015-11-16,FR,102,13,8,A,Android,sfr,38,0.5,0.02,0,0,0,0,0
2015-11-16,FR,102,23,8,A,Android,orange,238,0.5,0.12,0,0,0,0,0
2015-11-16,FR,102,23,8,A,Android,sfr,200,0.5,0.1,0,0,0,0,0
2015-11-16,AU,102,23,8,A,Android,telstra,41,0.5,0.02,0,0,0,0,0
2015-11-16,AU,102,13,8,A,Android,optus,38,0.5,0.02,0,0,0,0,0
2015-11-16,AU,102,13,8,A,Android,telstra,42,0.5,0.02,0,0,0,0,0
2015-11-16,AU,102,23,8,A,Android,vodafone,184,0.5,0.09,0,0,0,0,0
2015-11-16,AU,102,23,8,A,iPhone,vodafone,203,0.5,0.1,0,0,0,0,0
2015-11-16,AU,102,23,8,A,Android,optus,38,0.5,0.02,0,0,0,0,0
2015-11-16,AU,102,13,8,A,iPhone,optus,4,0.5,0,0,0,0,0,0
2015-11-16,AU,102,23,8,A,iPhone,optus,3,0.5,0,0,0,0,0,0
2015-11-17,FR,102,11,1,A,iPhone,sfr,166,0.5,0.08,0,0,0,0,0
2015-11-17,FR,102,24,8,A,Android,orange,457,0.5,0.23,0,0,0,0,0
2015-11-17,FR,102,25,8,A,Android,orange,457,0.5,0.23,0,0,0,0,0
2015-11-17,AU,102,13,8,A,Android,telstra,210,0.5,0.1,0,0,0,0,0
2015-11-17,AU,102,13,8,A,Android,optus,213,0.5,0.11,0,0,0,0,0
2015-11-17,AU,102,13,8,A,iPhone,telstra,341,0.5,0.17,2.2,6.45,2,0.59,1294
2015-11-17,AU,102,13,8,A,iPhone,optus,9,0.5,0,0,0,0,0,0
2015-11-17,AU,102,23,8,A,Android,vodafone,0,0.5,0,0,0,0,0,0
2015-11-17,AU,102,23,8,A,Android,telstra,385,0.5,0.19,0,0,0,0,0
2015-11-17,AU,102,23,8,A,Android,optus,700,0.5,0.35,0,0,0,0,0
2015-11-17,FR,102,24,8,A,Android,sfr,669,0.5,0.33,0,0,0,0,0
2015-11-17,AU,102,24,8,A,Android,telstra,385,0.5,0.19,0,0,0,0,0
2015-11-17,AU,102,24,8,A,iPhone,telstra,236,0.5,0.12,0,0,0,0,0
2015-11-17,FR,102,25,8,A,Android,sfr,669,0.5,0.33,0,0,0,0,0
2015-11-17,AU,102,25,8,A,Android,telstra,385,0.5,0.19,0,0,0,0,0
2015-11-17,AU,102,25,8,A,iPhone,telstra,236,0.5,0.12,0,0,0,0,0
2015-11-17,FR,102,10,3,A,iPhone,sfr,200,0.5,0.1,0,0,0,0,0
2015-11-17,AU,102,22,10,A,iPhone,optus,931,0.5,0.47,0,0,0,0,0
2015-11-17,AU,102,23,8,A,iPhone,telstra,349,0.5,0.17,0,0,0,0,0
2015-11-17,AU,102,23,8,A,iPhone,optus,172,0.5,0.09,0,0,0,0,0
2015-11-18,AU,102,24,8,A,Android,vodafone,622,0.5,0.31,0,0,0,0,0
2015-11-17,FR,102,11,1,A,iPhone,orange,104,0.5,0.05,0,0,0,0,0
2015-11-17,FR,102,13,8,A,Android,orange,27,0.5,0.01,0,0,0,0,0
2015-11-17,FR,102,13,8,A,Android,sfr,1,0.5,0,0,0,0,0,0
2015-11-17,AU,102,22,10,A,iPhone,vodafone,12,0.5,0.01,0,0,0,0,0
2015-11-17,AU,102,22,10,A,iPhone,telstra,139,0.5,0.07,0,0,0,0,0
2015-11-17,AU,102,24,8,A,Android,vodafone,286,0.5,0.14,0,0,0,0,0
2015-11-17,AU,102,24,8,A,Android,optus,23,0.5,0.01,0,0,0,0,0
2015-11-17,AU,102,24,8,A,iPhone,vodafone,572,0.5,0.29,0,0,0,0,0
2015-11-17,AU,102,25,8,A,Android,vodafone,286,0.5,0.14,0,0,0,0,0
2015-11-17,AU,102,25,8,A,Android,optus,23,0.5,0.01,0,0,0,0,0
2015-11-17,AU,102,25,8,A,iPhone,vodafone,572,0.5,0.29,0,0,0,0,0
2015-11-17,FR,102,26,10,A,Android,sfr,682,0.5,0.34,0,0,0,0,0
2015-11-17,FR,102,26,10,A,Android,orange,1106,0.5,0.55,0,0,0,0,0
2015-11-17,FR,102,27,10,A,iPhone,orange,6,0.5,0,0,0,0,0,0
2015-11-17,FR,102,27,10,A,iPhone,sfr,22,0.5,0.01,0,0,0,0,0
2015-11-17,FR,102,10,3,A,iPhone,orange,443,0.5,0.22,2.72,6.14,1,0.23,1236
2015-11-17,UK,20,19,5,A,Android,vodafone uk,308,0.5,0.15,0,0,0,0,0
2015-11-17,UK,20,19,5,A,Android,3,1434,0.5,0.72,0,0,0,0,0
2015-11-17,UK,20,19,5,A,Android,t-mobile uk,258,0.5,0.13,0,0,0,0,0
2015-11-18,AU,102,25,8,A,Android,vodafone,622,0.5,0.31,0,0,0,0,0
2015-11-18,FR,102,26,10,A,Android,sfr,563,0.5,0.28,0,0,0,0,0
2015-11-18,AU,102,22,10,A,iPhone,optus,83,0.5,0.04,0,0,0,0,0
2015-11-18,AU,102,23,8,A,Android,telstra,52,0.5,0.03,0,0,0,0,0
2015-11-18,AU,102,24,8,A,Android,optus,701,0.5,0.35,0,0,0,0,0
2015-11-18,AU,102,24,8,A,Android,telstra,552,0.5,0.28,0,0,0,0,0
2015-11-18,AU,102,24,8,A,iPhone,vodafone,1481,0.5,0.74,0,0,0,0,0
2015-11-18,FR,102,24,8,A,Android,sfr,1008,0.5,0.5,0.41,0.41,1,0.1,82
2015-11-18,AU,102,25,8,A,Android,optus,701,0.5,0.35,0,0,0,0,0
2015-11-18,AU,102,25,8,A,Android,telstra,552,0.5,0.28,3.06,5.54,2,0.36,1093
2015-11-18,AU,102,25,8,A,iPhone,vodafone,1481,0.5,0.74,0,0,0,0,0
2015-11-18,FR,102,25,8,A,Android,sfr,1008,0.5,0.5,0,0,0,0,0
2015-11-18,FR,102,10,3,A,iPhone,orange,336,0.5,0.17,0,0,0,0,0
2015-11-18,FR,102,11,1,A,iPhone,orange,97,0.5,0.05,0,0,0,0,0
2015-11-18,FR,102,26,10,A,Android,orange,943,0.5,0.47,0,0,0,0,0
2015-11-18,FR,102,27,10,A,iPhone,orange,17,0.5,0.01,0,0,0,0,0
2015-11-18,FR,102,10,3,A,iPhone,sfr,10,0.5,0,0,0,0,0,0
2015-11-18,AU,102,13,8,A,iPhone,Telstra,1,0.5,0,4.4,4400,4,400,0
2015-11-18,FR,102,27,10,A,iPhone,sfr,32,0.5,0.02,0,0,0,0,0
2015-11-18,AU,102,22,10,A,iPhone,telstra,7,0.5,0,0,0,0,0,0
2015-11-18,AU,102,24,8,A,iPhone,telstra,90,0.5,0.04,0,0,0,0,0
2015-11-18,AU,102,25,8,A,iPhone,telstra,90,0.5,0.04,0,0,0,0,0
2015-11-18,FR,102,11,1,A,iPhone,sfr,263,0.5,0.13,0.68,2.59,2,0.76,523
2015-11-18,AU,102,23,8,A,iPhone,Telstra,22,0.5,0.01,1.1,50,1,4.55,11000
2015-11-19,AU,102,12,1,A,Android,vodafone,0,0.5,0,0,0,0,0,0
2015-11-18,AU,102,13,8,A,Android,vodafone,419,0.5,0.21,0,0,0,0,0
2015-11-18,AU,102,23,8,A,iPhone,vodafone,559,0.5,0.28,0,0,0,0,0
2015-11-18,AU,102,23,8,A,iPhone,optus,23,0.5,0.01,0,0,0,0,0
2015-11-18,AU,102,23,8,A,Android,vodafone,36,0.5,0.02,0,0,0,0,0
2015-11-18,AU,102,23,8,A,Android,optus,74,0.5,0.04,0,0,0,0,0
2015-11-18,FR,102,23,8,A,Android,orange,54,0.5,0.03,0,0,0,0,0
2015-11-18,FR,102,23,8,A,Android,sfr,86,0.5,0.04,0,0,0,0,0
2015-11-18,FR,102,11,1,A,Android,sfr,10,0.5,0,0,0,0,0,0
2015-11-18,FR,102,11,1,A,Android,orange,4,0.5,0,0,0,0,0,0
2015-11-18,FR,102,24,8,A,Android,orange,644,0.5,0.32,0,0,0,0,0
2015-11-18,FR,102,25,8,A,Android,orange,644,0.5,0.32,0,0,0,0,0
2015-11-18,AU,102,28,8,A,Android,vodafone,36,0.5,0.02,0,0,0,0,0
2015-11-18,AU,102,28,8,A,Android,optus,141,0.5,0.07,0.68,4.82,1,0.71,971
2015-11-18,FR,102,28,8,A,Android,sfr,86,0.5,0.04,0,0,0,0,0
2015-11-18,FR,102,28,8,A,Android,orange,54,0.5,0.03,0,0,0,0,0
2015-11-18,AU,102,12,1,A,Android,optus,50,0.5,0.02,0,0,0,0,0
2015-11-18,AU,102,12,1,A,Android,vodafone,36,0.5,0.02,0,0,0,0,0
2015-11-18,AU,102,28,8,A,Android,telstra,122,0.5,0.06,0,0,0,0,0
2015-11-18,AU,102,28,8,A,iPhone,vodafone,414,0.5,0.21,0,0,0,0,0
2015-11-18,AU,102,28,8,A,iPhone,optus,24,0.5,0.01,0,0,0,0,0
2015-11-18,FR,102,28,8,A,iPhone,orange,126,0.5,0.06,0.66,5.24,1,0.79,1100
2015-11-18,FR,102,28,8,A,iPhone,sfr,96,0.5,0.05,0.66,6.88,1,1.04,1320
2015-11-18,AU,102,12,1,A,iPhone,vodafone,9,0.5,0,0,0,0,0,0
2015-11-18,AU,102,12,1,A,Android,telstra,60,0.5,0.03,0,0,0,0,0
2015-11-18,AU,102,12,1,A,iPhone,optus,24,0.5,0.01,0,0,0,0,0
2015-11-18,AU,102,28,8,A,iPhone,telstra,4,0.5,0,0,0,0,0,0
2015-11-19,AU,102,24,8,A,iPhone,vodafone,2063,0.5,1.03,0,0,0,0,0
2015-11-19,AU,102,25,8,A,iPhone,vodafone,2063,0.5,1.03,0,0,0,0,0
2015-11-19,AU,102,28,8,A,Android,optus,78,0.5,0.04,0,0,0,0,0
2015-11-19,AU,102,12,1,A,iPhone,optus,28,0.5,0.01,0,0,0,0,0
2015-11-19,AU,102,13,8,A,Android,vodafone,1481,0.5,0.74,0,0,0,0,0
2015-11-19,AU,102,23,8,A,Android,optus,177,0.5,0.09,0,0,0,0,0
2015-11-19,AU,102,23,8,A,Android,vodafone,161,0.5,0.08,0,0,0,0,0
2015-11-19,FR,102,23,8,A,Android,sfr,349,0.5,0.17,0,0,0,0,0
2015-11-19,FR,102,23,8,A,Android,orange,351,0.5,0.18,0,0,0,0,0
2015-11-19,AU,102,24,8,A,Android,optus,796,0.5,0.4,0,0,0,0,0
2015-11-19,AU,102,24,8,A,Android,vodafone,160,0.5,0.08,0,0,0,0,0
2015-11-19,FR,102,24,8,A,Android,sfr,1090,0.5,0.55,0,0,0,0,0
2015-11-19,FR,102,24,8,A,Android,orange,1637,0.5,0.82,0,0,0,0,0
2015-11-19,AU,102,25,8,A,Android,optus,796,0.5,0.4,1.36,1.71,2,0.25,340
2015-11-19,AU,102,25,8,A,Android,vodafone,160,0.5,0.08,0,0,0,0,0
2015-11-19,FR,102,25,8,A,Android,sfr,1090,0.5,0.55,0,0,0,0,0
2015-11-19,FR,102,25,8,A,Android,orange,1637,0.5,0.82,0,0,0,0,0
2015-11-19,FR,102,26,10,A,Android,sfr,362,0.5,0.18,0,0,0,0,0
2015-11-19,FR,102,26,10,A,Android,orange,52,0.5,0.03,0,0,0,0,0
2015-11-19,FR,102,27,10,A,iPhone,sfr,14,0.5,0.01,0,0,0,0,0
2015-11-19,AU,102,28,8,A,Android,vodafone,161,0.5,0.08,0,0,0,0,0
2015-11-19,AU,102,28,8,A,Android,telstra,95,0.5,0.05,0,0,0,0,0
2015-11-19,FR,102,28,8,A,Android,sfr,175,0.5,0.09,0,0,0,0,0
2015-11-19,FR,102,28,8,A,Android,orange,171,0.5,0.09,0,0,0,0,0
2015-11-19,FR,102,28,8,A,iPhone,sfr,106,0.5,0.05,3.3,31.13,5,4.72,6600
2015-11-19,FR,102,11,1,A,iPhone,orange,30,0.5,0.02,0,0,0,0,0
2015-11-19,AU,102,24,8,A,Android,telstra,491,0.5,0.25,0,0,0,0,0
2015-11-19,AU,102,25,8,A,Android,telstra,491,0.5,0.25,3.06,6.23,2,0.41,1224
2015-11-19,AU,102,28,8,A,iPhone,telstra,12,0.5,0.01,0,0,0,0,0
2015-11-19,FR,102,28,8,A,iPhone,orange,105,0.5,0.05,0,0,0,0,0
2015-11-19,FR,102,10,3,A,iPhone,orange,472,0.5,0.24,5.44,11.53,2,0.42,2267
2015-11-19,AU,102,22,10,A,iPhone,telstra,12,0.5,0.01,0,0,0,0,0
2015-11-19,FR,102,27,10,A,iPhone,orange,101,0.5,0.05,0,0,0,0,0
2015-11-19,AU,102,28,8,A,iPhone,optus,202,0.5,0.1,0,0,0,0,0
2015-11-19,AU,102,22,10,A,iPhone,optus,211,0.5,0.11,0,0,0,0,0
2015-11-19,AU,102,23,8,A,iPhone,optus,212,0.5,0.11,0,0,0,0,0
2015-11-19,AU,102,13,8,A,iPhone,telstra,22,0.5,0.01,0,0,0,0,0
2015-11-19,AU,102,23,8,A,iPhone,telstra,259,0.5,0.13,3.3,12.74,3,1.16,2538
2015-11-19,AU,102,24,8,A,iPhone,telstra,347,0.5,0.17,0,0,0,0,0
2015-11-19,AU,102,25,8,A,iPhone,telstra,347,0.5,0.17,3.85,11.1,3,0.86,2265
2015-11-19,AU,102,12,1,A,iPhone,telstra,3,0.5,0,0,0,0,0,0
2015-11-19,FR,102,10,3,A,iPhone,sfr,336,0.5,0.17,5.44,16.19,2,0.6,3200
2015-11-20,AU,102,23,8,A,iPhone,Telstra,308,0.5,0.15,3.3,10.71,3,0.97,2200
2015-11-20,AU,102,13,8,A,Android,vodafone,578,0.5,0.29,0,0,0,0,0
2015-11-20,AU,102,23,8,A,Android,optus,52,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,23,8,A,Android,vodafone,52,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,23,8,A,iPhone,optus,119,0.5,0.06,0,0,0,0,0
2015-11-20,AU,102,24,8,A,Android,optus,246,0.5,0.12,0,0,0,0,0
2015-11-20,AU,102,24,8,A,Android,telstra,370,0.5,0.18,0,0,0,0,0
2015-11-20,AU,102,24,8,A,Android,vodafone,52,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,25,8,A,Android,optus,246,0.5,0.12,0,0,0,0,0
2015-11-20,AU,102,25,8,A,Android,telstra,370,0.5,0.18,0.68,1.84,1,0.27,378
2015-11-20,AU,102,25,8,A,Android,vodafone,52,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,28,8,A,Android,vodafone,48,0.5,0.02,0,0,0,0,0
2015-11-20,AU,102,28,8,A,iPhone,telstra,5,0.5,0,0,0,0,0,0
2015-11-20,FR,102,10,3,A,iPhone,sfr,21,0.5,0.01,0,0,0,0,0
2015-11-20,AU,102,12,1,A,iPhone,telstra,6,0.5,0,0,0,0,0,0
2015-11-20,AU,102,22,10,A,iPhone,optus,119,0.5,0.06,0,0,0,0,0
2015-11-20,AU,102,22,10,A,iPhone,telstra,34,0.5,0.02,0,0,0,0,0
2015-11-20,FR,102,24,8,A,Android,orange,193,0.5,0.1,0,0,0,0,0
2015-11-20,FR,102,25,8,A,Android,orange,193,0.5,0.1,0,0,0,0,0
2015-11-20,FR,102,26,10,A,Android,sfr,56,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,13,8,A,iPhone,telstra,18,0.5,0.01,0,0,0,0,0
2015-11-20,FR,102,28,8,A,iPhone,Sfr,6,0.5,0,0.66,110,1,16.67,0
2015-11-20,FR,102,10,3,A,iPhone,orange,7,0.5,0,0,0,0,0,0
2015-11-20,AU,102,24,8,A,iPhone,telstra,60,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,25,8,A,iPhone,telstra,60,0.5,0.03,2.2,36.67,2,3.33,7333
2015-11-20,FR,102,27,10,A,iPhone,orange,5,0.5,0,0,0,0,0,0
2015-11-20,FR,102,27,10,A,iPhone,sfr,6,0.5,0,0,0,0,0,0
2015-11-20,AU,102,13,8,A,Android,Telstra,0,0.5,0,2.38,0,1,0,0
2015-11-20,AU,102,28,8,A,Android,telstra,58,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,28,8,A,Android,optus,187,0.5,0.09,0,0,0,0,0
2015-11-20,AU,102,28,8,A,iPhone,vodafone,475,0.5,0.24,0,0,0,0,0
2015-11-20,AU,102,28,8,A,iPhone,optus,138,0.5,0.07,0,0,0,0,0
2015-11-20,FR,102,28,8,A,Android,sfr,76,0.5,0.04,0,0,0,0,0
2015-11-20,FR,102,28,8,A,Android,orange,51,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,12,1,A,iPhone,vodafone,46,0.5,0.02,0,0,0,0,0
2015-11-20,AU,102,12,1,A,iPhone,optus,66,0.5,0.03,0,0,0,0,0
